	Name	Address	Phone	Longitude	Latitude
7073	Karaoke klub «Opera»	gorod Moskva, gorod Zelenograd, korpus 1215	(985) 555-71-17	37.190041561499505	55.9943110988052
7074	Shtos	gorod Moskva, gorod Zelenograd, korpus 1650	(499) 729-91-29	37.159813	55.970865
7076	Gorjachie lepeshki	gorod Moskva, Chertanovskaja ulitsa, dom 9, stroenie 4	(495) 312-11-59	37.60019502573729	55.6295029011426
7077	Pivnoj bar «Kraftr zona»	gorod Moskva, Kirovogradskaja ulitsa, dom 9, korpus 1	(919) 105-84-11	37.611868054256206	55.62569589524709
7078	Shaurma	gorod Moskva, Chertanovskaja ulitsa, dom 32, stroenie 1	(916) 020-66-77	37.591651342219045	55.61859421107524
7079	Donerett	gorod Moskva, ulitsa Krasnogo Majaka, dom 16A	(495) 923-00-09	37.582521497703205	55.61365655016745
7080	KAFE-KARAOKE «La La Land»	gorod Moskva, 2-j Donskoj proezd, dom 10, stroenie 2	(495) 125-30-60	37.59415800000001	55.711107744404636
7082	Kafe	gorod Moskva, Kashirskoe shosse, vladenie 25B	(925) 020-72-07	37.6479391067929	55.656258695776025
7085	Kafe «Novaja Azija»	gorod Moskva, 2-ja Roschinskaja ulitsa, dom 1A	(495) 958-60-83	37.618505383508854	55.70929216202558
7086	Shampuri	gorod Moskva, Kirovogradskaja ulitsa, dom 24A	(495) 984-20-07	37.603124794468954	55.61211717574779
7087	Kafe-stolovaja «Cantina City»	gorod Moskva, mikrorajon Severnoe Chertanovo, dom 1A	(495) 225-20-59	37.59977099999999	55.636948723030365
7088	Kafe «DreamWOK»	gorod Moskva, Kashirskoe shosse, dom 14	(495) 727-08-04	37.627333067518705	55.664492411887906
7089	Kafe «Annushka»	gorod Moskva, Nagatinskij bul'var, dom 6A	(495) 967-99-41	37.651828	55.682073
7090	Domashnij restoran «Friends and Family»	gorod Moskva, ulitsa Leninskaja Sloboda, dom 26	(495) 803-26-26	37.654289344098125	55.70994903547632
7091	Kofejnja «Ital'jano»	gorod Moskva, Avtozavodskaja ulitsa, dom 23A	(495) 532-48-18	37.62966781027008	55.69469148584245
7093	Kafe Sindbad	gorod Moskva, Ljusinovskaja ulitsa, dom 62	(925) 296-91-62	37.62195264255483	55.71774799822281
7095	Anglijskij pab «SMITS»	gorod Moskva, Taganskaja ulitsa, dom 1, stroenie 1	(906) 736-01-20	37.65549232236992	55.74181336740416
7096	Japosha	gorod Moskva, Verhnjaja Krasnosel'skaja ulitsa, dom 3A	(495) 974-11-24	37.66546575512249	55.78551645591008
7097	N'ju-Jork Stejk-Haus	gorod Moskva, ulitsa Novyj Arbat, dom 32	(495) 734-70-00	37.580528878391604	55.753181854769934
7098	Kal'jannaja «Vysota 57»	gorod Moskva, Presnenskaja naberezhnaja, dom 6, stroenie 2	(925) 467-99-77	37.54048972209953	55.748097552557454
7099	KM 20	gorod Moskva, Stoleshnikov pereulok, dom 2, stroenie 1	(495) 623-78-88	37.611617664090275	55.76127946168121
7100	Trapeza	gorod Moskva, gorod Moskovskij, Moskovskaja ulitsa, dom 3A	(985) 767-26-26	37.36688051216901	55.593104602731536
7101	Konditerskaja Marta	gorod Moskva, gorod Moskovskij, Raduzhnaja ulitsa, dom 8	(977) 669-77-77	37.36995986901975	55.59224620112519
7102	Kafe-bar «Esenin Pivo»	gorod Moskva, gorod Troitsk, Akademicheskaja ploschad', dom 5	(968) 543-00-07	37.305668	55.484411
7103	Shaverma	gorod Moskva, gorod Troitsk, Akademicheskaja ploschad', dom 5	(925) 474-70-77	37.305695	55.48441
7104	Sushi Set	gorod Moskva, gorod Moskovskij, 3-j mikrorajon, dom 21	(903) 194-12-12	37.37635067727018	55.58924207187175
7105	Dodo Pitstsa	gorod Moskva, gorod Moskovskij, 3-j mikrorajon, dom 21	(926) 289-86-71	37.37635067727018	55.58924207187175
7106	ZAMES	gorod Moskva, Jartsevskaja ulitsa, dom 19	(495) 739-23-47	37.410640643202775	55.73833758709426
7108	SPORT BAR	gorod Moskva, Volokolamskoe shosse, dom 69	(499) 643-89-98	37.44134964284626	55.82322388832805
7109	Marrakesh	gorod Moskva, Golovinskoe shosse, dom 5, korpus 1	(495) 662-45-72	37.49378173050745	55.841267899119686
7110	Milti	gorod Moskva, Golovinskoe shosse, dom 5, korpus 1	(495) 662-45-72	37.49378173050745	55.841267899119686
7111	Sushiset	gorod Moskva, gorod Zelenograd, Novokrjukovskaja ulitsa, dom 7	(915) 390-59-56	37.171234	55.980703
7112	Zajats i shljapa	Krasnobogatyrskaja ulitsa, dom 90, stroenie 1	(499) 168-01-77	37.711899809923764	55.80056070407589
7113	Kafe «Master Lanch»	gorod Moskva, gorod Troitsk, 42-j kilometr Kaluzhskogo shosse, dom 8	(926) 327-73-47	37.288593	55.454352
7114	Sushi Wok	gorod Moskva, gorod Troitsk, Nagornaja ulitsa, dom 10	(909) 913-35-70	37.298976633751835	55.4924725186772
7115	Sushi Wok	gorod Moskva, ulitsa Rudnevka, dom 9	(499) 754-44-44	37.8828563764872	55.71585332402688
7116	Sushi WOK	gorod Moskva, ulitsa Mihajlova, dom 22, korpus 1	(916) 250-76-53	37.7693156568147	55.72648379605148
7117	Makdonalds	gorod Moskva, Dmitrovskoe shosse, dom 89	(495) 755-66-00	37.54555047768713	55.86372684680163
7118	Kruzhka	gorod Moskva, prospekt Mira, dom 36, stroenie 1	(910) 458-16-00	37.6336118146629	55.77913410454604
7119	Anderson	gorod Moskva, Dubravnaja ulitsa, dom 34/29	(495) 221-93-63	37.35807866218839	55.84614918078482
7120	Domino's Pitstsa	gorod Moskva, Abramtsevskaja ulitsa, dom 30, stroenie 6	(495) 478-88-62	37.57611747902239	55.906917768579625
7121	Domino's Pitstsa	gorod Moskva, Nahimovskij prospekt, dom 25, korpus 1	(495) 478-88-23	37.58911173370611	55.6679563936999
7122	Domino's Pitstsa	gorod Moskva, Shenkurskij proezd, dom 6	(495) 478-88-21	37.59132904088185	55.892793054806816
7123	Papa Dzhons	gorod Moskva, Dmitrovskoe shosse, dom 62, stroenie 4	(495) 651-89-60	37.56551901050905	55.853546137421645
7124	Domino's Pitstsa	gorod Moskva, prospekt Marshala Zhukova, dom 26	(495) 240-84-11	37.4813079888905	55.77582237677751
7125	Domino's Pitstsa	gorod Moskva, Igarskij proezd, dom 8	(495) 478-88-31	37.64450820878205	55.85788905259316
7127	Shtolle	gorod Moskva, Borovskoe shosse, dom 36	(495) 644-40-45	37.354259797604776	55.639901363993935
7128	Burger King	gorod Moskva, Signal'nyj proezd, dom 17	(495) 544-50-00	37.597418717647976	55.85109911246896
7129	Burger King	gorod Moskva, Otkrytoe shosse, dom 5A	(495) 544-50-00	37.7335193701753	55.81408674767493
7130	Burger King	gorod Moskva, Butyrskaja ulitsa, dom 6	(495) 740-22-44	37.58501909815299	55.79581445622429
7134	Burger King	gorod Moskva, ulitsa Kadyrova, dom 1	(495) 544-50-00	37.50595610940064	55.536810647495756
7135	Burger King	gorod Moskva, prospekt Mira, dom 39, stroenie 2	(495) 544-50-00	37.63189241358311	55.78115087849396
7136	Cheburechnaja SSSR	gorod Moskva, Leningradskij prospekt, dom 75, korpus 1B	(499) 158-79-87	37.510455283512336	55.80474150128787
7138	KFC	gorod Moskva, Kaskadnaja ulitsa, domovladenie 21, stroenie 1	(925) 075-36-90	37.871717	55.70866
7139	KFC	gorod Moskva, Pjatnitskaja ulitsa, dom 11/23, stroenie 1	(965) 274-00-87	37.628072167155295	55.74403985002528
7140	KFC	gorod Moskva, Signal'nyj proezd, dom 17	(812) 332-83-04	37.597418717647976	55.85109911246896
7141	Kafe bystrogo pitanija Mu-mu	gorod Moskva, ulitsa Korovij Val, dom 1	(499) 678-40-06	37.62260349116494	55.729253177615135
7142	Chajhona №1	gorod Moskva, Shodnenskaja ulitsa, dom 56	(495) 921-08-78	37.44436361083027	55.850426099078156
7143	Restoran TANUKI	gorod Moskva, Altuf'evskoe shosse, dom 14	(499) 201-80-05	37.58581277417783	55.85574824431137
7144	Pitstsa Paolo	gorod Moskva, ulitsa Schepkina, dom 25/20	(985) 924-06-08	37.628481193033416	55.77793261866596
7145	Burger King	gorod Moskva, ulitsa Lobachevskogo, dom 19	(495) 544-50-00	37.482248914231455	55.67800875739219
7146	Doner Haus	gorod Moskva, Ladozhskaja ulitsa, dom 7	(985) 697-47-91	37.68304640592274	55.77165910134976
7147	Kozlovna	gorod Moskva, Mjasnitskaja ulitsa, dom 22, stroenie 1	(495) 111-24-11	37.63441107333824	55.7620712031242
7148	Eko-pekarnja Prezident	gorod Moskva, Novolesnaja ulitsa, dom 18, korpus 2	(499) 973-39-83	37.58997306482215	55.78393667636652
7149	Restoran 800 Contemporary Steak	gorod Moskva, Bol'shoj Patriarshij pereulok, dom 6, stroenie 1	(499) 769-33-33	37.592278533656746	55.76267125514215
7151	Kal'jannaja «DOPE»	gorod Moskva, Ural'skaja ulitsa, dom 12/21	(916) 885-75-05	37.79911203128608	55.81798354827046
7152	Pel'meshki	gorod Moskva, 9-ja Parkovaja ulitsa, dom 39	(916) 613-18-39	37.79845963501049	55.80047989382808
7153	Kafe-bar «Druzhba»	gorod Moskva, ulitsa Shabolovka, dom 34, stroenie 3	(495) 287-00-23	37.60766614246511	55.71806991264364
7154	Bufet	gorod Moskva, Verhnjaja Pervomajskaja ulitsa, dom 43	(903) 106-37-54	37.79462396720161	55.79947761460539
7155	Kafe slavjanskoj kuhni PovarOK	gorod Moskva, poselenie Krasnopahorskoe, selo Bylovo, dom 1	(925) 843-11-12	37.242504	55.448125
7156	Kafe	gorod Moskva, Paveletskaja naberezhnaja, dom 2, stroenie 1	(925) 278-21-82	37.64605609536186	55.715658760365926
7157	Lari Georgian Kitchen	gorod Moskva, ulitsa Schepkina, dom 33	(495) 662-15-62	37.62870599144507	55.779674958359195
7158	HookahPlace	gorod Moskva, Krasnobogatyrskaja ulitsa, dom 90, stroenie 1	(985) 013-13-88	37.711899809923764	55.80056070407589
7160	Barboshko	gorod Moskva, ulitsa Solov'inaja Roscha, dom 11	(968) 000-00-59	37.39702041310423	55.89650098493944
7161	Pitstsamento	gorod Moskva, Tverskaja ulitsa, dom 12, stroenie 2	(495) 629-12-12	37.607569745014914	55.76383891347661
7162	Pivovarnja	gorod Moskva, Angarskaja ulitsa, dom 1	(909) 931-08-27	37.502084016000026	55.873723273
7164	Bistro Haljal'	gorod Moskva, ulitsa 10-letija Oktjabrja, dom 11	(926) 890-88-01	37.563618035103644	55.725280983600996
7165	Lilja Brik	gorod Moskva, Bol'shoj Levshinskij pereulok, vladenie 19, stroenie 2	(965) 375-39-98	37.58556951432789	55.741281302120015
7166	Gorodskoe kafe i bar PS	gorod Moskva, Novodevichij proezd, dom 4	(925) 789-09-99	37.558683193157975	55.72898217033401
7167	Shvarts Kajzer	gorod Moskva, Scherbakovskaja ulitsa, dom 35	(926) 692-00-23	37.729619	55.782835
7168	Black Star Burgers	gorod Moskva, Mjasnitskaja ulitsa, dom 18, stroenie 1	(925) 499-16-26	37.63271825894052	55.761084842746506
7169	Hachapuri, Odessa -mama	gorod Moskva, ulitsa Shabolovka, dom 14, stroenie 2	(985) 922-68-31	37.609778595304256	55.723046486283614
7170	Dizengof99	gorod Moskva, Pokrovskij bul'var, dom 8, stroenie 1	(499) 391-14-17	37.64658495476751	55.75729151464338
7171	Fud-bar «Grabli»	gorod Moskva, ulitsa Soljanka, dom 1/2, stroenie 1	(499) 678-26-78	37.63794715732829	55.75416136120048
7172	Red Rocket Bar	gorod Moskva, Lubjanskij proezd, dom 19, stroenie 1	(905) 782-28-28	37.63362292469012	55.75576700886714
7173	NAM	gorod Moskva, Savvinskaja naberezhnaja, dom 19, stroenie 1A	(903) 660-07-39	37.56457344217164	55.73395122674164
7174	Kafe «Delimarshe»	gorod Moskva, ulitsa Sergeja Makeeva, dom 13	(495) 789-96-54	37.551173643857126	55.76332226957356
7175	Vishnevyj sad	gorod Moskva, Novoorlovskaja ulitsa, vladenie 3G	(909) 911-12-79	37.36647745585776	55.63782030665462
7176	Chojhona	gorod Moskva, Dmitrovskoe shosse, dom 95A	(926) 358-32-54	37.543463892971076	55.87151762903056
7177	Larionov Grill and Bar	gorod Moskva, Profsojuznaja ulitsa, dom 76	(916) 357-33-88	37.54310610587527	55.661262740478364
7179	Stoleshnikov	gorod Moskva, Dmitrovskij pereulok, dom 3, stroenie 4	(985) 773-78-01	37.61532697606709	55.76210259862403
7180	Sushi Wok	gorod Moskva, ulitsa Marshala Zaharova, dom 3	(903) 711-13-92	37.706353	55.622766
7181	Kulinarnaja lavka brat'ev Karavaevyh	gorod Moskva, Presnenskaja naberezhnaja, dom 4, stroenie 1	(985) 926-28-23	37.543111412156925	55.748899519647395
7182	Kafe Hinkal'naja	gorod Moskva, Presnenskaja naberezhnaja, dom 4, stroenie 1	(965) 424-66-54	37.543111412156925	55.748899519647395
7183	Papa Dzhons	gorod Moskva, Presnenskaja naberezhnaja, dom 4, stroenie 1	(960) 516-00-31	37.543111412156925	55.748899519647395
7184	KFC	gorod Moskva, Presnenskaja naberezhnaja, dom 4, stroenie 1	(977) 948-25-92	37.543111412156925	55.748899519647395
7185	Kafe Port	gorod Moskva, Presnenskaja naberezhnaja, dom 4, stroenie 1	(985) 911-17-12	37.543111412156925	55.748899519647395
7186	BallRoom(banketnyjkonferents-zal	gorod Moskva, 1-j Krasnogvardejskij proezd, dom 21, stroenie 2	(905) 504-82-97	37.534072	55.749444
7187	Good Food	gorod Moskva, ploschad' Pobedy, dom 1, korpus A	(985) 789-73-93	37.52170343988666	55.73644600822929
7188	Donerett.Pekarnja	gorod Moskva, Proletarskij prospekt, dom 14/49, korpus 3	(966) 155-20-20	37.65255811443213	55.6369119375626
7190	Kafe Sup	gorod Moskva, Presnenskaja naberezhnaja, dom 2, sooruzhenie 1	(495) 666-23-55	37.536548	55.74842
7191	Kruglyj kot	gorod Moskva, Baumanskaja ulitsa, dom 9	(495) 909-88-05	37.67689548582244	55.77651495708193
7192	Gorynych	gorod Moskva, Rozhdestvenskij bul'var, dom 1	(495) 937-38-11	37.624146071463095	55.76674366049642
7193	Misha fisher	gorod Moskva, Presnenskaja naberezhnaja, dom 6, stroenie 2	(926) 914-40-83	37.54048972209953	55.748097552557454
7194	La Karta	gorod Moskva, Hersonskaja ulitsa, dom 43	(985) 209-65-95	37.560658014316516	55.65885562318567
7195	Chajhona №1	gorod Moskva, Tsvetnoj bul'var, dom 2	(495) 230-07-77	37.62345719450108	55.76817895441223
7196	Prime cafe	gorod Moskva, Presnenskaja naberezhnaja, dom 8, stroenie 1	(985) 760-91-43	37.53903845406497	55.74723074933846
7197	Kafe «Kofe port»	gorod Moskva, Presnenskaja naberezhnaja, dom 8, stroenie 1	(499) 550-07-67	37.53903845406497	55.74723074933846
7198	Restoran Bazara net	gorod Moskva, Presnenskaja naberezhnaja, dom 8, stroenie 1	(915) 053-10-36	37.53903845406497	55.74723074933846
7199	Hleb nasuschnyj	gorod Moskva, Presnenskaja naberezhnaja, dom 8, stroenie 1	(966) 098-16-91	37.53903845406497	55.74723074933846
7200	Dabl Bi	gorod Moskva, Presnenskaja naberezhnaja, dom 8, stroenie 1	(916) 772-44-22	37.53903845406497	55.74723074933846
7201	Kafe Fresh Salat Bar	gorod Moskva, Presnenskaja naberezhnaja, dom 8, stroenie 1	(926) 393-89-62	37.53903845406497	55.74723074933846
7202	Kafe Pit Stop	gorod Moskva, Presnenskaja naberezhnaja, dom 8, stroenie 1	(999) 803-09-96	37.53903845406497	55.74723074933846
7203	Kafe Zdorovaja eda	gorod Moskva, Presnenskaja naberezhnaja, dom 8, stroenie 1	(495) 557-00-31	37.53903845406497	55.74723074933846
7204	Refre	gorod Moskva, Presnenskaja naberezhnaja, dom 8, stroenie 1	(906) 033-83-99	37.53903845406497	55.74723074933846
7205	Restoran Buba by Sumosan	gorod Moskva, Presnenskaja naberezhnaja, dom 8, stroenie 1	(499) 286-00-08	37.53903845406497	55.74723074933846
7206	Restoran «CUT»	gorod Moskva, Bol'shaja Nikitskaja ulitsa, dom 14/2, stroenie 7	(495) 799-61-63	37.60534624717723	55.756782277425124
7208	Pab «Three Tuns»	gorod Moskva, 2-ja Brestskaja ulitsa, dom 39, stroenie 2	(929) 937-16-10	37.58459940443779	55.77420755366547
7209	Vinnyj magazin-bar «Hleb i vino»	gorod Moskva, prospekt Vernadskogo, dom 94, korpus 8	(926) 122-21-01	37.473042183905285	55.65293298374437
7210	Restoran «Birds»	gorod Moskva, 1-j Krasnogvardejskij proezd, dom 21, stroenie 2	(495) 777-71-11	37.534182	55.749497
7211	Kuhmisterskaja «Professor Puf»	gorod Moskva, Nezhinskaja ulitsa, dom 13, korpus 2	(910) 404-08-85	37.47030790118388	55.70849312444531
7213	Svarnja	gorod Moskva, prospekt Mira, dom 74, stroenie 1	(495) 688-65-55	37.63529490087756	55.789531044903754
7214	Restoran More Mjaso	gorod Moskva, 1-j Krasnogvardejskij proezd, dom 15	(499) 390-44-44	37.539420340523336	55.750514508580736
7215	Kafe «Dream coffee»	gorod Moskva, 1-j Krasnogvardejskij proezd, dom 15	(495) 730-54-72	37.539420340523336	55.750514508580736
7216	Stolovaja «Kantina»	gorod Moskva, 1-j Krasnogvardejskij proezd, dom 15	(495) 252-00-74	37.539420340523336	55.750514508580736
7217	PAUL	gorod Moskva, Presnenskaja naberezhnaja, dom 10	(985) 089-86-68	37.53671435797079	55.747071395067294
7218	Fornetto	gorod Moskva, Presnenskaja naberezhnaja, dom 10	(499) 272-33-23	37.53671435797079	55.747071395067294
7219	Tim'n'Tim	gorod Moskva, Presnenskaja naberezhnaja, dom 10	(915) 439-05-13	37.53671435797079	55.747071395067294
7220	Chef's kitchen by Sodexo	gorod Moskva, Presnenskaja naberezhnaja, dom 10	(495) 246-01-10	37.53671435797079	55.747071395067294
7221	Dabl Bi	gorod Moskva, Presnenskaja naberezhnaja, dom 10	(925) 411-40-09	37.53671435797079	55.747071395067294
7222	Prime	gorod Moskva, Presnenskaja naberezhnaja, dom 10	(495) 664-23-63	37.53671435797079	55.747071395067294
7223	Burger Heroes	gorod Moskva, ulitsa Novyj Arbat, dom 17	(499) 399-35-96	37.59098916248665	55.752070244035515
7224	Kafe «Trattorija Moderna»	gorod Moskva, Novodanilovskaja naberezhnaja, dom 6, korpus 1	(985) 474-80-88	37.6256041934448	55.69748137397377
7225	Harat's Pub	gorod Moskva, ulitsa Pokrovka, dom 6	(499) 400-03-23	37.642273	55.75862775817546
7226	Kofe p'ju	gorod Moskva, Presnenskaja naberezhnaja, dom 6, stroenie 2	(903) 761-33-70	37.54048972209953	55.748097552557454
7227	Kafe «Duck it»	gorod Moskva, Presnenskaja naberezhnaja, dom 6, stroenie 2	(926) 865-70-42	37.54048972209953	55.748097552557454
7228	Kafe «Zelenaja tochka»	gorod Moskva, Presnenskaja naberezhnaja, dom 6, stroenie 2	(926) 914-40-83	37.54048972209953	55.748097552557454
7229	Kafe «coffee bean»	gorod Moskva, Presnenskaja naberezhnaja, dom 6, stroenie 2	(981) 839-41-42	37.54048972209953	55.748097552557454
7230	Live Stars	gorod Moskva, Bersenevskij pereulok, dom 5, stroenie 2	(499) 375-20-14	37.61008547526038	55.74135371075519
7231	Filetto	gorod Moskva, Leninskij prospekt, dom 44	(499) 137-30-08	37.5678913606021	55.701633871016895
7233	Beer Harbor	gorod Moskva, ulitsa Pokrovka, dom 21-23/25, stroenie 1	(495) 211-28-61	37.647079433889886	55.759798843276215
7234	Pravda Kofe	gorod Moskva, Scherbakovskaja ulitsa, dom 3	(985) 101-88-55	37.723367	55.782623
7235	Restoran «Mollusca»	gorod Moskva, Bol'shoj Kozihinskij pereulok, dom 19/6	(495) 297-22-22	37.595149232035894	55.76410605159404
7236	7 zlakov	gorod Moskva, Lomonosovskij prospekt, dom 25, korpus 3	(929) 535-20-48	37.52960255869952	55.69418434902735
7239	Traktir na Lodochnoj	gorod Moskva, ulitsa Svobody, dom 35, stroenie 39	(495) 121-72-01	37.445053869636475	55.839182198783924
7240	Dzhon Donats kofe, shaurma	gorod Moskva, Bol'shaja Serpuhovskaja ulitsa, dom 8/7, stroenie 2	(985) 217-41-61	37.623997219207716	55.72870370109428
7241	Shaurma na ugljah	gorod Moskva, Bol'shaja Serpuhovskaja ulitsa, dom 8/7, stroenie 2	(966) 001-88-44	37.623997219207716	55.72870370109428
7242	Prajm-kafe	gorod Moskva, ulitsa Krasnaja Presnja, dom 44, stroenie 1	(495) 664-23-63	37.56496804159648	55.7628953902686
7243	Kafe «Loranzh»	gorod Moskva, ulitsa Akademika Millionschikova, dom 20A	(929) 909-09-00	37.6451948195196	55.66632648084939
7244	Burger King	gorod Moskva, ulitsa Udal'tsova, dom 42	(495) 544-50-00	37.491049548189196	55.683747003545726
7245	Mjata Lounge	gorod Moskva, ulitsa Kazakova, dom 8, stroenie 2	(926) 727-00-88	37.66026333286926	55.76247121937824
7246	Akasaka	gorod Moskva, ulitsa Obrucheva, dom 34/63, stroenie 1	(985) 795-18-83	37.53952580287137	55.65418935647538
7247	Cheretto	gorod Moskva, Leningradskij prospekt, dom 37B	(499) 132-41-23	37.54463818415764	55.79020964094504
7248	TGI FRIDAYS	gorod Moskva, Komsomol'skaja ploschad', dom 3	(495) 781-07-81	37.65548	55.77600976322711
7249	Il' Patio	gorod Moskva, Komsomol'skaja ploschad', dom 3	(968) 666-92-21	37.655003923361946	55.776644463518736
7250	Butcher	gorod Moskva, Profsojuznaja ulitsa, dom 45A	(925) 506-66-84	37.55219410814925	55.66672019589396
7251	Donerkebab	gorod Moskva, Taganskaja ulitsa, dom 32/1, stroenie 1	(903) 779-15-42	37.665016434668	55.73939983835447
7252	BURO TSUM	gorod Moskva, ulitsa Petrovka, dom 2, stroenie 1	(495) 933-73-45	37.61958599999998	55.761190758919824
7254	Modus Friends	gorod Moskva, 1-j pereulok Truzhenikov, dom 4	(495) 211-10-23	37.5744956	55.739235
7255	Sladkomanija	gorod Moskva, Bol'shaja Akademicheskaja ulitsa, dom 15, korpus 1	(495) 150-04-05	37.52691791182116	55.823258323885085
7256	Kolenki Pchely	gorod Moskva, Chistoprudnyj bul'var, dom 12, korpus 4	(985) 773-82-29	37.64288879794732	55.76161513927009
7257	CASA LEONE	gorod Moskva, Lubjanskij proezd, dom 15, stroenie 2	(495) 792-22-02	37.63271936441587	55.756652439345714
7258	Batoni	gorod Moskva, ulitsa Krzhizhanovskogo, vladenie 22, stroenie 1	(926) 220-80-02	37.574305107465975	55.677680597035646
7259	Restoran Geografija	gorod Moskva, Rochdel'skaja ulitsa, dom 15, stroenie 16	(967) 030-62-20	37.564292485612384	55.755240360412174
7260	Restoran FADO	gorod Moskva, Rochdel'skaja ulitsa, dom 15, stroenie 17-18	(499) 643-85-09	37.56339721640321	55.75540032269478
7262	PRAVDA Kofe	gorod Moskva, Rochdel'skaja ulitsa, dom 15, stroenie 1	(499) 347-61-67	37.56613752396528	55.75689873925286
7263	Dabl Bi	gorod Moskva, Rochdel'skaja ulitsa, dom 15, stroenie 1	(903) 721-85-06	37.56613752396528	55.75689873925286
